url,tournament_id,slug,name,category,end_year
https://stats.tennismylife.org/tournaments/acapulco-2/records,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/count,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/count/titles,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/count/wins,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/count/played,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/count/entries,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/ages,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/ages/main,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/ages/titles,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/ages/oldestrounds,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/ages/youngestrounds,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/percentage,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/percentage/wins,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/percentage/rounds,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/streak,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/timespan,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/rounds,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/least,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/acapulco-2/records/roundsonentries,9213,acapulco-2,"Acapulco",A,1974
https://stats.tennismylife.org/tournaments/adelaide/records,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/count,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/count/titles,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/count/wins,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/count/played,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/count/entries,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/ages,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/ages/main,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/ages/titles,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/ages/oldestrounds,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/ages/youngestrounds,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/percentage,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/percentage/wins,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/percentage/rounds,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/streak,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/timespan,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/rounds,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/least,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide/records/roundsonentries,7308,adelaide,"Adelaide",A|250,2007
https://stats.tennismylife.org/tournaments/adelaide-2/records,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/count,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/count/titles,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/count/wins,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/count/played,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/count/entries,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/ages,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/ages/main,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/ages/titles,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/ages/oldestrounds,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/ages/youngestrounds,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/percentage,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/percentage/wins,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/percentage/rounds,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/streak,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/timespan,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/rounds,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/least,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/adelaide-2/records/roundsonentries,2013,adelaide-2,"Adelaide-2",A,1982
https://stats.tennismylife.org/tournaments/aix-en-provence/records,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/count,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/count/titles,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/count/wins,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/count/played,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/count/entries,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/ages,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/ages/main,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/ages/titles,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/ages/oldestrounds,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/ages/youngestrounds,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/percentage,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/percentage/wins,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/percentage/rounds,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/streak,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/timespan,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/rounds,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/least,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/aix-en-provence/records/roundsonentries,342,aix-en-provence,"Aix-en-Provence",A,1984
https://stats.tennismylife.org/tournaments/alamo-wct/records,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/count,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/count/titles,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/count/wins,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/count/played,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/count/entries,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/ages,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/ages/main,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/ages/titles,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/ages/oldestrounds,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/ages/youngestrounds,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/percentage,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/percentage/wins,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/percentage/rounds,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/streak,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/timespan,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/rounds,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/least,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/alamo-wct/records/roundsonentries,2053,alamo-wct,"Alamo WCT",A,1972
https://stats.tennismylife.org/tournaments/algiers/records,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/count,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/count/titles,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/count/wins,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/count/played,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/count/entries,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/ages,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/ages/main,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/ages/titles,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/ages/oldestrounds,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/ages/youngestrounds,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/percentage,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/percentage/wins,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/percentage/rounds,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/streak,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/timespan,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/rounds,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/least,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/algiers/records/roundsonentries,9207,algiers,"Algiers",A,1975
https://stats.tennismylife.org/tournaments/amersfoort/records,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/count,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/count/titles,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/count/wins,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/count/played,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/count/entries,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/ages,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/ages/main,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/ages/titles,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/ages/oldestrounds,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/ages/youngestrounds,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/percentage,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/percentage/wins,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/percentage/rounds,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/streak,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/timespan,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/rounds,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/least,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amersfoort/records/roundsonentries,317,amersfoort,"Amersfoort",A|250,2008
https://stats.tennismylife.org/tournaments/amsterdam/records,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/count,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/count/titles,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/count/wins,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/count/played,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/count/entries,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/ages,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/ages/main,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/ages/titles,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/ages/oldestrounds,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/ages/youngestrounds,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/percentage,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/percentage/wins,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/percentage/rounds,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/streak,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/timespan,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/rounds,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/least,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam/records/roundsonentries,9283,amsterdam,"Amsterdam",A,1969
https://stats.tennismylife.org/tournaments/amsterdam-wct/records,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/count,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/count/titles,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/count/wins,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/count/played,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/count/entries,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/ages,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/ages/main,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/ages/titles,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/ages/oldestrounds,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/ages/youngestrounds,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/percentage,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/percentage/wins,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/percentage/rounds,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/streak,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/timespan,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/rounds,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/least,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/amsterdam-wct/records/roundsonentries,815,amsterdam-wct,"Amsterdam WCT",A,1982
https://stats.tennismylife.org/tournaments/anaheim/records,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/count,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/count/titles,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/count/wins,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/count/played,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/count/entries,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/ages,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/ages/main,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/ages/titles,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/ages/oldestrounds,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/ages/youngestrounds,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/percentage,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/percentage/wins,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/percentage/rounds,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/streak,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/timespan,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/rounds,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/least,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/anaheim/records/roundsonentries,9292,anaheim,"Anaheim",A,1969
https://stats.tennismylife.org/tournaments/ancona/records,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/count,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/count/titles,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/count/wins,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/count/played,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/count/entries,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/ages,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/ages/main,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/ages/titles,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/ages/oldestrounds,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/ages/youngestrounds,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/percentage,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/percentage/wins,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/percentage/rounds,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/streak,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/timespan,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/rounds,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/least,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/ancona/records/roundsonentries,704,ancona,"Ancona",A,1982
https://stats.tennismylife.org/tournaments/antalya/records,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/count,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/count/titles,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/count/wins,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/count/played,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/count/entries,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/ages,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/ages/main,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/ages/titles,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/ages/oldestrounds,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/ages/youngestrounds,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/percentage,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/percentage/wins,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/percentage/rounds,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/streak,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/timespan,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/rounds,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/least,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/antalya/records/roundsonentries,7650,antalya,"Antalya",250,2019
https://stats.tennismylife.org/tournaments/aptos/records,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/count,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/count/titles,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/count/wins,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/count/played,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/count/entries,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/ages,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/ages/main,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/ages/titles,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/ages/oldestrounds,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/ages/youngestrounds,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/percentage,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/percentage/wins,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/percentage/rounds,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/streak,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/timespan,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/rounds,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/least,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/aptos/records/roundsonentries,2042,aptos,"Aptos",A,1973
https://stats.tennismylife.org/tournaments/athens/records,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/count,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/count/titles,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/count/wins,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/count/played,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/count/entries,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/ages,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/ages/main,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/ages/titles,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/ages/oldestrounds,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/ages/youngestrounds,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/percentage,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/percentage/wins,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/percentage/rounds,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/streak,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/timespan,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/rounds,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/least,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/athens/records/roundsonentries,367,athens,"Athens",A|250,1994
https://stats.tennismylife.org/tournaments/atlanta/records,409,atlanta,"Atlanta",A|250,2001
https://stats.tennismylife.org/tournaments/atlanta/records/count,409,atlanta,"Atlanta",A|250,2001
https://stats.tennismylife.org/tournaments/atlanta/records/count/titles,409,atlanta,"Atlanta",A|250,2001
